,Unnamed: 0,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,left,low,medium,IT,RandD,accounting,hr,management,marketing,product_mng,sales,support,technical
2228,2228,0.53,0.88,3,150,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2229,2229,0.74,0.94,3,132,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2230,2230,0.77,0.79,3,200,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2231,2231,0.13,0.72,4,148,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2232,2232,0.82,0.92,3,187,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2233,2233,0.88,0.65,4,224,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2234,2234,0.89,0.5,4,147,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2235,2235,0.85,0.51,3,153,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2236,2236,0.93,0.87,5,154,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2237,2237,0.62,0.7,5,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2238,2238,0.58,0.96,3,202,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2239,2239,0.98,0.5,4,264,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2240,2240,0.52,0.45,2,145,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2241,2241,0.76,0.49,3,138,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2242,2242,0.73,0.91,3,238,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2243,2243,0.74,0.64,4,147,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2244,2244,0.49,0.48,3,190,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2245,2245,0.91,0.97,4,183,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2246,2246,0.74,0.92,5,255,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2247,2247,0.86,0.82,4,252,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2248,2248,0.52,0.47,6,141,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2249,2249,0.95,0.81,3,260,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2250,2250,0.65,0.98,3,136,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2251,2251,0.7,0.56,4,182,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2252,2252,0.14,0.66,6,142,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2253,2253,0.92,0.53,2,261,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2254,2254,0.54,0.6,3,209,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2255,2255,0.76,0.95,2,156,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2256,2256,0.78,0.66,4,214,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2257,2257,0.85,0.86,4,250,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2258,2258,0.78,0.8,4,197,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2259,2259,0.55,0.72,3,149,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2260,2260,0.68,0.61,5,271,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2261,2261,0.91,0.68,4,187,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2262,2262,0.76,0.56,3,154,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2263,2263,0.15,0.67,4,264,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2264,2264,0.95,0.6,2,144,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2265,2265,0.74,0.37,6,200,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2266,2266,0.92,0.56,5,197,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2267,2267,0.64,0.89,3,175,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2268,2268,0.96,0.9,3,161,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2269,2269,0.21,0.72,3,245,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2270,2270,0.85,0.67,3,167,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2271,2271,0.52,0.86,5,168,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2272,2272,0.54,0.81,5,261,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2273,2273,0.56,0.81,5,274,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2274,2274,0.59,0.79,4,181,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2275,2275,0.88,0.58,5,266,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2276,2276,0.7,0.84,4,184,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2277,2277,0.95,0.58,3,193,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2278,2278,0.83,0.88,3,217,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2279,2279,0.76,0.62,4,197,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2280,2280,0.82,0.92,5,252,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2281,2281,0.55,0.97,4,136,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2282,2282,0.89,0.55,5,194,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2283,2283,0.66,0.94,4,190,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2284,2284,0.41,0.61,3,185,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2285,2285,0.83,0.77,3,232,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2286,2286,0.88,0.72,3,200,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2287,2287,0.56,0.66,5,155,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2288,2288,0.53,0.72,3,228,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2289,2289,0.8,0.41,3,188,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2290,2290,0.95,0.78,4,245,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2291,2291,0.9,0.88,4,205,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2292,2292,0.5,0.97,4,269,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2293,2293,0.4,0.59,3,207,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2294,2294,0.52,0.85,3,250,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2295,2295,0.51,0.5,5,251,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2296,2296,0.84,0.62,5,217,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2297,2297,0.78,0.98,5,252,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2298,2298,0.91,0.71,2,159,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2299,2299,0.59,0.71,5,169,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2300,2300,0.69,0.97,5,105,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2301,2301,0.87,0.93,4,268,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2302,2302,0.66,1.0,5,145,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2303,2303,0.5,0.54,4,165,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2304,2304,0.95,0.75,3,253,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2305,2305,0.77,0.64,3,254,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2306,2306,0.66,0.5,3,218,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2307,2307,0.61,0.98,3,138,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2308,2308,0.7,0.87,5,239,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2309,2309,0.89,0.71,5,182,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2310,2310,0.6,0.78,4,152,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2311,2311,0.62,0.51,3,222,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2312,2312,0.59,0.9,2,219,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2313,2313,0.69,0.59,4,266,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2314,2314,0.36,0.94,3,113,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2315,2315,0.59,0.93,4,146,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2316,2316,0.5,0.51,5,238,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2317,2317,0.53,0.99,3,188,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2318,2318,0.84,0.9,4,237,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2319,2319,0.51,0.95,4,201,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2320,2320,0.53,0.56,5,188,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2321,2321,0.98,0.63,3,137,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2322,2322,0.95,0.81,4,263,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2323,2323,0.13,0.76,5,217,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2324,2324,0.5,0.64,4,213,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2325,2325,0.93,0.76,3,244,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2326,2326,0.5,0.87,3,252,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2327,2327,0.66,0.84,4,168,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2328,2328,0.89,0.79,4,212,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2329,2329,0.46,0.43,4,258,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2330,2330,0.67,0.6,4,210,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2331,2331,0.96,0.9,4,246,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2332,2332,0.98,0.76,4,221,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2333,2333,0.67,0.57,5,215,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2334,2334,0.72,0.72,4,175,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2335,2335,0.65,0.49,5,221,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2336,2336,0.72,0.67,5,219,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2337,2337,0.78,0.58,3,154,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2338,2338,0.93,0.56,3,266,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2339,2339,0.73,0.85,5,224,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2340,2340,0.2,0.57,4,269,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2341,2341,0.47,0.5,4,159,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2342,2342,0.56,0.62,4,247,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2343,2343,0.72,0.86,4,137,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2344,2344,0.91,0.56,4,251,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2345,2345,0.79,0.49,5,210,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2346,2346,0.53,0.75,2,123,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2347,2347,0.14,0.51,4,253,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2348,2348,0.78,0.92,5,242,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2349,2349,0.52,0.74,3,238,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2350,2350,0.94,0.68,5,151,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2351,2351,0.83,0.8,4,158,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2352,2352,0.44,0.68,2,120,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2353,2353,0.72,0.74,3,187,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2354,2354,0.84,0.58,3,140,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2355,2355,0.76,0.99,3,164,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2356,2356,0.92,0.94,5,253,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2357,2357,0.58,0.93,5,235,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2358,2358,0.85,0.81,4,189,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2359,2359,0.74,0.51,4,246,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2360,2360,0.74,0.87,4,258,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2361,2361,0.72,0.8,3,158,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2362,2362,0.76,0.98,4,173,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2363,2363,0.85,0.72,3,201,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2364,2364,0.82,0.49,5,185,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2365,2365,0.6,0.93,5,270,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2366,2366,0.39,0.64,3,152,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2367,2367,0.83,0.53,3,211,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2368,2368,0.7,0.92,3,162,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2369,2369,0.84,0.97,4,253,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2370,2370,0.9,0.77,4,236,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2371,2371,0.18,0.84,4,231,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2372,2372,0.52,0.71,2,231,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2373,2373,0.87,0.51,4,233,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2374,2374,0.6,0.79,5,217,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2375,2375,0.72,0.93,4,174,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2376,2376,0.48,0.64,4,227,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2377,2377,0.75,0.53,3,222,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2378,2378,0.85,0.55,2,207,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2379,2379,0.39,0.41,6,115,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2380,2380,0.61,0.68,3,254,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2381,2381,0.6,0.61,4,170,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2382,2382,0.57,0.64,2,206,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2383,2383,0.19,0.68,5,149,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2384,2384,0.48,0.77,3,197,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2385,2385,0.69,0.75,4,261,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2386,2386,0.7,0.55,4,256,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2387,2387,0.65,0.92,3,219,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2388,2388,0.81,0.96,4,143,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2389,2389,0.85,0.95,4,171,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2390,2390,0.93,0.76,4,207,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2391,2391,0.72,0.94,4,235,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2392,2392,0.49,0.55,2,173,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2393,2393,0.94,0.47,5,131,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2394,2394,0.81,0.84,4,143,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2395,2395,0.92,0.78,5,193,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2396,2396,0.97,0.82,3,135,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2397,2397,0.98,0.61,4,265,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2398,2398,0.44,0.45,3,133,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2399,2399,0.72,0.87,4,184,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2400,2400,0.8,0.73,5,135,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2401,2401,0.6,0.72,4,267,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2402,2402,0.89,0.65,4,184,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2403,2403,0.69,0.57,5,227,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2404,2404,0.54,0.81,4,257,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2405,2405,0.97,0.75,5,235,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2406,2406,0.37,0.4,4,161,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2407,2407,0.73,0.52,4,215,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2408,2408,0.57,0.69,4,146,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2409,2409,0.86,0.66,4,191,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2410,2410,0.83,0.85,4,261,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2411,2411,0.19,0.52,5,200,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2412,2412,0.55,0.93,4,239,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2413,2413,0.6,0.65,4,160,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2414,2414,0.62,0.71,3,177,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2415,2415,0.65,0.55,5,215,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2416,2416,0.4,0.48,4,97,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2417,2417,0.82,0.78,5,231,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2418,2418,0.75,0.69,2,257,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2419,2419,0.83,0.53,3,232,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2420,2420,0.77,0.78,4,212,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2421,2421,0.59,0.98,4,198,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2422,2422,0.8,0.79,5,240,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2423,2423,0.84,0.55,3,242,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2424,2424,0.88,0.71,4,250,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2425,2425,0.37,0.9,3,229,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2426,2426,0.88,0.66,4,133,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2427,2427,0.69,0.85,3,200,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2428,2428,0.54,0.49,2,155,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2429,2429,0.76,0.57,5,139,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2430,2430,0.51,0.58,4,272,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2431,2431,0.16,0.52,3,100,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2432,2432,0.65,0.6,5,160,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2433,2433,0.54,0.81,5,195,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2434,2434,0.66,0.68,4,152,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2435,2435,0.95,0.65,5,182,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2436,2436,0.83,0.57,3,137,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2437,2437,0.98,0.84,4,182,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2438,2438,0.72,0.72,3,217,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2439,2439,0.71,0.62,4,192,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2440,2440,0.36,0.65,3,116,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2441,2441,0.55,0.65,4,170,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2442,2442,0.64,0.52,3,223,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2443,2443,0.62,0.57,3,174,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2444,2444,1.0,0.95,3,193,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2445,2445,0.91,0.91,6,167,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2446,2446,0.81,0.67,4,225,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2447,2447,0.71,0.92,4,248,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2448,2448,0.97,0.74,3,104,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2449,2449,0.75,0.86,6,148,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2450,2450,0.68,1.0,3,148,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2451,2451,0.87,0.68,5,187,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2452,2452,0.96,0.57,3,151,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2453,2453,0.41,0.86,6,215,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2454,2454,0.81,0.61,4,142,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2455,2455,0.68,1.0,6,258,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2456,2456,0.63,0.56,4,228,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2457,2457,0.6,0.84,2,221,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2458,2458,0.66,0.97,3,263,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2459,2459,0.69,0.82,4,273,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2460,2460,0.23,0.37,3,247,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2461,2461,0.52,0.63,3,225,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2462,2462,0.65,0.86,4,269,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2463,2463,0.78,0.4,6,174,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2464,2464,0.6,0.65,5,201,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2465,2465,0.9,0.62,3,254,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2466,2466,0.59,0.95,5,254,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2467,2467,0.89,0.78,3,185,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2468,2468,0.96,0.85,4,200,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2469,2469,0.68,0.76,3,190,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2470,2470,0.52,0.72,2,160,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2471,2471,0.68,0.94,3,264,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2472,2472,0.6,0.59,3,172,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2473,2473,0.28,0.83,5,279,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2474,2474,0.98,0.54,5,260,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2475,2475,0.67,0.52,4,262,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2476,2476,0.86,0.6,5,134,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2477,2477,0.83,0.9,3,195,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2478,2478,0.79,0.86,3,139,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2479,2479,0.54,0.86,4,205,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2480,2480,0.51,0.86,5,212,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2481,2481,0.75,0.65,4,148,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2482,2482,0.51,0.67,4,228,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2483,2483,0.73,0.74,5,230,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2484,2484,0.17,0.4,4,286,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2485,2485,0.88,0.59,4,142,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2486,2486,0.76,0.79,3,161,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2487,2487,0.29,0.77,3,152,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2488,2488,0.62,0.97,4,266,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2489,2489,0.5,0.85,2,143,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2490,2490,0.16,0.65,5,165,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2491,2491,0.18,0.99,4,204,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2492,2492,0.86,0.68,4,170,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2493,2493,0.68,0.52,5,203,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2494,2494,0.68,0.85,3,199,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2495,2495,0.89,0.78,4,223,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2496,2496,0.86,0.88,4,220,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2497,2497,0.43,0.41,4,190,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2498,2498,0.85,0.58,4,143,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2499,2499,0.94,0.8,5,111,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2500,2500,0.58,0.71,4,145,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2501,2501,0.43,0.6,3,138,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2502,2502,0.72,0.49,3,203,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2503,2503,0.95,0.96,5,175,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2504,2504,0.35,0.67,3,119,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2505,2505,0.77,0.79,3,157,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
